0.0,0.0,0.0,0.3125,0.5555555555555556
0.07717750826901874,0.21875,0.0,0.53125,0.5555555555555556
0.10143329658213891,0.3515625,0.0,0.6640625,0.5555555555555556
0.13120176405733186,0.07734375,0.0,0.38984375,0.5555555555555556
0.18963616317530319,0.0625,0.0,0.375,0.5555555555555556
0.28996692392502754,0.271875,0.0,0.584375,0.5555555555555556
0.45865490628445427,0.3921875,0.0,0.7046875,0.5555555555555556
0.5281146637265711,0.31328125,0.0,0.62578125,0.5555555555555556
0.5953693495038589,0.3453125,0.0,0.6578125,0.5555555555555556
0.6207276736493936,0.17578125,0.0,0.48828125,0.5555555555555556
0.6637265711135611,0.17578125,0.015277777777777777,0.48828125,0.5708333333333333
0.6968026460859978,0.21640625,0.015277777777777777,0.52890625,0.5708333333333333
0.8423373759647188,0.21171875,0.015277777777777777,0.52421875,0.5708333333333333
0.8776185226019846,0.2453125,0.015277777777777777,0.5578125,0.5708333333333333
0.9128996692392503,0.22734375,0.015277777777777777,0.53984375,0.5708333333333333
