0,0.0654296875,0,0.9677734375,0.9756944444444444
0.06796116504854369,0.6396484375,0.2065972222222222,0.9853515625,0.8993055555555556
0.22246596220842937,0.158203125,0,0.662109375,0.5329861111111112
0.316747572815534,0.30859375,0,0.7919921875,0.4253472222222222
0.49875614341693064,0.306640625,0.2048611111111111,0.640625,0.6510416666666666
0.741491530561293,0.203125,0.13020833333333334,0.732421875,0.7777777777777778
0.7675300532059279,0.2265625,0.5052083333333334,0.6337890625,0.8020833333333334
0.8010848472700668,0.0234375,0,0.3544921875,0.9288194444444444
0.879670177471166,0.2109375,0.5364583333333334,0.6474609375,0.953125
0.9166475615298455,0.20703125,0.1388888888888889,0.638671875,0.9357638888888888
0.9635922330097086,0.46328125,0.20416666666666666,0.77578125,0.7597222222222222
